,,
,,
,,
41.09302,-81.82391,1978-09-30
41.12012,-81.81317,1992-09-20
41.060190000000006,-81.79669,2000-10-01
41.06648,-81.96419,2001-09-25
41.03,-82.0101,2003-05-01
41.11417,-82.07824000000001,2013-04-13
41.22248,-81.91615999999999,2013-06-25
39.89172,-84.14493,2003-09-03
40.043420000000005,-84.04518,2009-02-06
39.8494,-84.15971,2004-08-15
39.63662,-84.36874,2005-02-15
,,
40.4764,-82.80256999999999,1978-01-01
40.463390000000004,-82.82576,1978-06-20
40.5896,-82.82214,2002-08-15
40.50945,-82.87663,2005-01-13
,,
39.90416,-81.98721,2003-07-26
40.01209,-82.13298,2015-12-01
39.88653,-81.27131999999999,1977-02-01
39.640809999999995,-81.47081,1982-06-19
39.931540000000005,-81.28671,1988-08-01
39.64193,-82.1013,2003-05-11
39.10611,-83.0363,2000-05-01
39.05922,-83.07491999999999,2013-12-24
41.10715,-81.1414,1970-11-01
41.31405,-81.38112,1976-08-01
41.06499,-81.3741,1983-07-31
41.15845,-81.33134,1986-04-16
41.185179999999995,-81.03764,1986-07-15
41.16187,-81.37181,1987-07-01
41.15384,-81.1124,1994-02-12
41.2599,-81.1455,1995-10-01
41.17646,-81.32425,1997-04-15
41.13021,-81.11578,1999-08-15
40.98596,-81.11641999999999,2000-08-01
41.133559999999996,-81.17155,2003-10-10
41.3235,-81.22745,2003-11-02
41.059309999999996,-81.3654,2008-06-11
,,
41.13183,-81.11617,2009-06-17
,,
41.06194,-81.36305,2011-08-17
39.641459999999995,-84.48506,1978-09-01
39.65625,-84.51191999999999,2014-06-07
40.92276,-82.44400999999999,1958-11-01
40.74705,-82.64864,1996-07-01
40.612359999999995,-82.48699,1998-09-01
40.00915,-82.67251999999999,1968-08-01
38.54852,-82.66615999999999,1980-08-25
41.7164,-81.1438,1981-07-01
40.34042,-80.64211,1978-12-01
41.0672,-82.41861,1999-08-01
40.59935,-82.23988,1997-07-03
39.48219,-82.32669,1979-05-01
40.33345,-81.26559,1998-05-30
40.6445,-83.6118,2002-07-18
41.148959999999995,-83.43666999999999,1994-06-01
39.74961,-84.09158000000001,2002-06-01
,,
39.74107,-82.70263,2000-06-29
41.42364,-82.82491,2000-10-29
41.17222,-82.34181,2013-01-02
39.5246,-82.6353,2004-04-03
39.599470000000004,-82.63535999999999,2010-10-09
40.081590000000006,-83.0337,1987-05-15
39.89203,-83.00142,1997-06-01
38.79833,-82.54968000000001,1998-05-25
38.79381,-82.55176999999999,1998-09-03
38.9264,-82.14285,2011-02-22
41.44442,-81.20629,1978-02-05
41.473490000000005,-81.3726,1980-08-15
41.39803,-81.33974,2001-10-26
41.5325,-81.1351,2002-08-04
41.5621,-81.22853,2004-07-01
41.572309999999995,-81.22075,2005-02-24
41.500859999999996,-81.28275,2005-08-14
41.38199,-81.27506,2006-08-04
39.6543,-83.7278,2013-03-16
40.089459999999995,-81.69818000000001,1996-10-25
40.17699,-81.63656,1998-10-15
39.95329,-81.39827,1999-08-01
40.10801,-81.56232,2003-05-15
40.0799,-81.49696999999999,2004-04-17
39.92781,-81.61014,2004-08-17
40.1218,-81.5117,2004-08-18
40.1138,-81.5518,2005-08-12
40.11632,-81.52101,2006-07-28
40.116820000000004,-81.4936,2010-07-18
40.10348,-81.50933,2013-05-05
40.12719,-81.50403,2013-06-17
40.140029999999996,-81.49033,2017-02-12
40.6559,-83.9374,2004-03-25
40.42655,-81.25576,2000-10-01
40.42687,-81.2558,2004-07-18
39.39935,-82.52238,1980-10-31
39.58157,-82.36887,2000-07-11
,,
39.56573,-82.49833000000001,2017-06-25
40.61286,-82.17295,2012-06-21
40.61286,-82.17295,2012-06-28
40.593070000000004,-82.14194,2013-05-27
40.602909999999994,-82.16943,2013-08-24
41.069390000000006,-82.36591,2015-08-24
40.36957,-80.77387,1981-11-01
40.54269,-80.89605999999999,1987-08-07
40.2831,-80.78826,1988-12-31
40.39103,-80.6937,1997-09-30
40.3725,-80.67828,2001-06-01
40.425909999999995,-80.6616,2004-05-01
,,
38.605509999999995,-82.71106999999999,1991-02-24
40.059979999999996,-82.28814,1984-01-15
40.26494,-83.0556,1976-07-15
41.34728,-84.54476,1977-01-01
,,
39.03501,-84.1317,2009-06-16
39.92821,-83.64596999999999,1989-11-01
40.04792,-83.5556,1983-05-01
40.54605,-81.26217,1976-08-01
39.49695,-84.45905,1986-06-01
38.81772,-83.80582,1986-07-27
39.86019,-81.20421999999999,2002-10-15
,,
41.81902,-80.58163,1976-11-01
40.85035,-82.29486,1963-07-01
40.734120000000004,-84.06565,1987-03-15
40.65572,-83.93892,1999-11-01
40.82327,-82.32803,1991-09-15
40.99562,-82.38627,2003-04-07
40.60787,-82.26236,2004-08-29
40.61111,-82.29642,2015-09-18
41.81835,-80.93665,1991-07-01
41.72735,-80.54558,1999-05-30
41.721340000000005,-80.88494,2000-12-28
41.81429,-80.84143,2007-09-22
41.812870000000004,-80.95952,2011-07-15
41.76702,-80.98021999999999,2013-03-14
41.85256,-80.96186,2014-02-15
39.4484,-82.2244,1980-07-01
39.45789,-82.24257,1994-09-01
39.476420000000005,-82.24155,1998-11-19
,,
39.28537,-81.85331,2002-05-16
40.01983,-81.07013,2014-05-23
,,
39.37215,-84.80138000000001,2001-06-06
39.37509,-84.79429,2002-07-14
40.71737,-81.18352,2005-05-30
40.64049,-80.90944,2009-05-10
40.01979,-83.56088000000001,1983-10-15
39.921040000000005,-83.95184,1993-09-15
39.85461,-83.94906,1998-10-15
39.86096,-83.96562,2000-10-15
39.89216,-83.96123,2000-11-24
39.01569,-84.08533,2014-12-07
39.00175,-84.14354,2015-09-13
40.6807,-80.57164,1971-06-30
40.63606,-80.53528,1973-08-30
40.76533,-80.55216999999999,1980-06-01
40.69334,-80.57396,1980-06-15
40.70386,-80.58332,1982-06-15
40.72943,-80.59236,1997-10-01
40.68935,-80.57593,2001-07-16
40.779720000000005,-80.64831,2001-11-01
40.725,-80.616,2007-01-10
40.73206,-80.61995999999999,2008-06-14
40.874959999999994,-80.7291,2012-11-22
40.92344,-80.84042,2015-10-20
40.350970000000004,-81.99847,1988-05-19
40.2287,-81.96845,1998-03-15
40.25597,-82.1334,2001-04-15
40.3244,-81.99955,2000-05-07
41.2625,-84.38103000000001,1998-05-24
40.15002,-83.02854,1989-08-15
38.89665,-83.40573,1981-01-31
36.132220000000004,-95.79677,1966-08-15
34.386379999999996,-98.99414,1987-03-19
35.56637,-94.98001,2008-04-18
35.26808,-96.60221999999999,1974-11-04
36.18889,-95.74556,2003-10-09
35.761520000000004,-99.93007,1983-10-01
34.86111,-96.66528000000001,2002-02-06
34.814170000000004,-95.65417,2005-02-10
35.973890000000004,-97.03333,1997-11-15
36.621159999999996,-96.12164,2009-08-07
35.64389,-97.45694,1982-01-15
36.915279999999996,-95.80417,2003-10-20
35.70166,-95.70208000000001,1997-09-28
34.495,-96.97200000000001,1996-10-31
35.36895,-95.97023,1986-08-25
35.2933,-95.94726999999999,2009-06-19
35.7575,-95.60667,2004-05-03
35.42014,-97.21555,2004-03-26
,,
36.02306,-97.1225,1997-12-30
,,
34.6021,-95.11875,2011-11-24
,,
38.83859,-83.28128000000001,1999-04-26
38.73687,-83.39134,2002-05-26
,,
39.11929,-83.40021999999999,2011-08-08
,,
36.879,-95.1695,1987-10-14
33.89444,-96.75361,1997-07-15
,,
33.82444,-97.07361,2004-12-22
35.74111,-97.479,1997-07-07
35.86972,-96.96799999999999,2003-01-31
35.00278,-95.34111,1977-07-15
,,
35.270559999999996,-95.97,2003-02-11
34.73153,-99.81514,1942-04-01
36.4168,-94.78227,1979-09-06
36.03501,-96.36707,2009-09-08
34.62944,-98.62833,2005-01-10
34.761340000000004,-98.61497,2010-01-25
35,-99,2010-06-03
36.4075,-94.92667,2000-04-04
,,
34.21174,-96.63857,2009-10-04
34.92333,-95.26167,2004-05-14
34.72195,-94.96639,1971-10-25
34.75139,-95.04778,1999-11-28
34.613609999999994,-94.84861,2000-01-28
34.443329999999996,-94.65639,2000-07-01
34.84167,-94.63110999999999,2001-03-20
34.53889,-94.93722,2001-04-22
34.52667,-94.70278,2001-10-02
34.59583,-94.55944000000001,2002-06-27
34.524359999999994,-94.91928,2004-04-02
34.689,-94.7325,2004-04-30
34.695,-94.685,2004-11-27
34.78833,-94.70666999999999,2004-12-14
34.64583,-94.575,2005-02-14
34.74338,-94.7297,2007-01-17
34.73966,-94.7264,2008-08-31
,,
34.49108,-94.49968,2009-10-01
,,
34.4082,-94.38045,2012-03-18
35.0271,-94.66875,2012-05-15
34.8146,-94.66875,2012-09-15
35.685829999999996,-97.00389,2005-07-07
35.24194,-97.5625,2004-09-24
36.22935,-95.2419,2015-06-15
34.396390000000004,-95.01167,2000-01-28
34.45195,-94.60042,2001-10-19
34.367779999999996,-94.68028000000001,2009-03-25
35.21111,-97.24139,1995-09-01
34.11306,-95.62278,2004-12-21
,,
34.9575,-98.31555999999999,1992-03-01
34.29861,-96.30221999999999,1992-06-17
,,
45.4051,-121.42399999999999,1974-08-15
45.44986,-117.7273,1972-07-01
,,
45.3712,-118.5518,1974-08-15
,,
45.06881,-123.6956,1982-10-20
45.4861,-122.277,1970-07-15
45.83675,-119.6389,1995-03-31
,,
44.8633,-122.6397,1976-07-15
44.8623,-122.2728,1977-07-15
45.03575,-122.7789,1980-07-15
44.915,-122.585,1995-10-15
,,
44.79307,-122.5674,2002-07-10
44.7679,-122.095,2003-06-15
44.699,-122.1874,2005-06-21
45.112590000000004,-122.7875,2006-11-13
45.5145,-122.3352,1979-10-15
45.63893,-122.8889,1994-10-15
45.65125,-121.9123,1995-07-10
45.55364,-122.1884,2002-01-09
45.4684,-122.2487,2002-09-05
,,
44.8458,-123.5834,1991-10-15
44.86875,-123.4462,2000-10-15
45.06215,-123.7027,2000-10-30
45.07072,-123.6664,2001-09-01
45.0487,-123.5792,2003-07-24
45.0608,-123.694,2003-12-08
,,
